2304,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-15 12:52:23,2019-04-15,True
1947,1,{},2019-04-10 07:28:04,2019-04-17,True
1769,1,{},2019-04-15 17:50:39,2019-04-08,True
6738,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-22 12:55:43,2019-04-17,True
8177,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-03-31 11:05:36,2019-04-09,True
6455,1,{},2019-04-01 01:00:52,2019-04-19,True
6561,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-07 04:22:12,2019-04-05,True
6549,2,{},2019-04-01 04:42:26,2019-04-18,True
8543,2,{},2019-04-18 06:57:24,2019-04-05,True
1634,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-16 18:45:10,2019-04-16,True
2836,2,{},2019-04-25 20:13:29,2019-04-04,True
9026,2,{},2019-04-14 09:47:14,2019-04-17,True
8309,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-21 17:58:41,2019-04-17,True
6969,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-22 13:32:35,2019-04-26,True
7960,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-26 04:16:37,2019-03-31,True
6291,2,{},2019-04-27 07:34:35,2019-04-03,True
4947,2,{},2019-04-28 11:47:27,2019-04-10,True
9180,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-03-30 12:47:02,2019-04-06,True
3588,3,{},2019-04-04 04:37:55,2019-04-18,True
5629,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-10 09:45:53,2019-04-06,True
4788,3,{},2019-04-03 20:21:02,2019-04-24,True
6945,1,{},2019-04-08 06:37:07,2019-04-16,True
2846,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-28 12:48:09,2019-04-08,True
1575,1,{},2019-04-21 02:01:44,2019-04-26,True
7059,3,{},2019-04-19 22:53:31,2019-04-24,True
3601,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-26 22:52:43,2019-04-05,True
8224,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-10 20:11:51,2019-04-18,True
3630,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-26 08:44:54,2019-04-15,True
2922,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-24 04:26:12,2019-04-25,True
4550,3,{},2019-04-22 22:39:35,2019-04-15,True
2456,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-02 01:14:26,2019-04-20,True
1565,2,{},2019-04-02 09:11:04,2019-04-11,True
7580,2,{},2019-04-26 14:53:10,2019-04-14,True
314,2,{},2019-03-30 14:42:55,2019-04-22,True
8874,1,{},2019-04-01 05:23:21,2019-04-25,True
2456,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-14 14:04:17,2019-04-02,True
2791,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-01 10:25:50,2019-04-21,True
4619,3,{},2019-04-04 09:44:26,2019-04-01,True
8396,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-21 03:18:04,2019-03-30,True
3121,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-23 21:51:59,2019-04-15,True
3990,1,{},2019-04-12 22:56:42,2019-04-09,True
1122,3,{},2019-04-22 03:18:04,2019-04-13,True
3773,1,{},2019-04-12 10:03:13,2019-04-12,True
6,3,{},2019-04-11 14:11:36,2019-04-25,True
2993,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-03 02:39:25,2019-04-14,True
646,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-19 05:39:36,2019-04-22,True
432,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-07 07:56:55,2019-04-09,True
2270,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-02 14:19:42,2019-04-25,True
7315,2,{},2019-04-07 02:58:26,2019-04-06,True
1900,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-20 23:47:33,2019-04-14,True
3474,1,{},2019-04-23 21:12:16,2019-04-12,True
1851,2,{},2019-04-25 15:42:31,2019-04-16,True
5595,2,{},2019-04-25 06:52:36,2019-04-20,True
1535,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-06 13:28:45,2019-04-10,True
5453,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-09 09:56:55,2019-04-03,True
1943,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-03-29 18:33:29,2019-04-26,True
106,2,{},2019-04-20 20:08:48,2019-04-06,True
3235,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-11 08:20:33,2019-04-21,True
2328,3,{},2019-03-31 12:04:25,2019-03-29,True
957,1,{},2019-04-23 00:55:22,2019-04-18,True
4158,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-06 02:25:27,2019-03-30,True
3463,3,{},2019-04-06 08:25:08,2019-04-14,True
5305,3,{},2019-04-27 11:15:51,2019-04-15,True
6839,1,{},2019-04-22 13:54:11,2019-04-07,True
5572,1,{},2019-03-31 08:50:03,2019-04-04,True
2474,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-08 02:48:25,2019-04-20,True
3953,1,{},2019-03-30 00:25:51,2019-04-20,True
9251,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-01 05:51:37,2019-04-15,True
4777,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-07 11:08:40,2019-04-14,True
1961,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-02 01:53:29,2019-04-04,True
3581,3,{},2019-04-24 12:29:21,2019-04-09,True
2032,1,{},2019-04-07 02:33:18,2019-04-09,True
860,2,{},2019-04-03 02:43:11,2019-04-18,True
8646,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-02 22:41:54,2019-04-26,True
1135,3,{},2019-03-29 21:09:01,2019-04-08,True
9471,3,{},2019-04-13 15:35:34,2019-04-01,True
4594,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-24 03:45:50,2019-04-10,True
76,1,{},2019-04-01 00:52:14,2019-04-05,True
1700,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-01 11:56:45,2019-04-23,True
9754,3,{},2019-03-30 19:10:54,2019-03-31,True
3933,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-25 22:09:52,2019-03-30,True
4825,1,{},2019-04-10 01:14:52,2019-04-08,True
5831,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-05 07:45:01,2019-04-07,True
4753,3,{},2019-04-14 02:43:36,2019-04-05,True
8983,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-15 06:43:55,2019-04-09,True
7994,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-03-30 02:19:33,2019-04-09,True
1560,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-10 11:16:09,2019-04-22,True
2494,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-14 02:33:22,2019-04-18,True
6426,2,{},2019-04-24 08:52:17,2019-04-17,True
524,1,{},2019-04-08 21:29:06,2019-04-23,True
7223,3,{},2019-04-28 10:44:24,2019-04-20,True
952,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-24 06:46:04,2019-04-09,True
1186,3,{},2019-04-11 09:49:28,2019-03-30,True
7703,2,{},2019-04-21 22:18:56,2019-04-02,True
1965,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-12 06:19:37,2019-04-08,True
3645,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-10 07:16:03,2019-04-26,True
9822,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-06 09:23:07,2019-04-10,True
6493,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-11 07:22:39,2019-04-04,True
6742,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-03 00:34:02,2019-04-08,True
8751,2,{},2019-04-13 17:37:58,2019-04-21,True
7801,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-07 08:56:06,2019-04-05,True
7555,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-12 23:11:29,2019-04-07,True
2241,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-03 05:44:44,2019-04-10,True
8566,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-07 15:19:13,2019-04-25,True
8237,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-03-30 10:31:51,2019-04-15,True
8009,2,{},2019-04-28 08:51:51,2019-04-21,True
6224,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-12 18:43:42,2019-04-15,True
6806,3,{},2019-04-21 13:51:56,2019-04-14,True
7062,1,{},2019-04-03 15:50:01,2019-04-11,True
1909,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-19 15:00:13,2019-03-29,True
7520,1,{},2019-04-10 15:40:36,2019-04-05,True
6734,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-04 23:14:49,2019-04-18,True
5799,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-03-30 12:29:04,2019-04-05,True
9875,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-28 02:59:02,2019-04-12,True
7334,3,{},2019-04-10 00:02:52,2019-04-14,True
7779,2,{},2019-04-18 21:43:29,2019-04-25,True
8146,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-23 17:27:42,2019-04-05,True
5862,1,{},2019-04-04 07:19:35,2019-03-31,True
6672,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-24 18:13:48,2019-04-20,True
7830,3,{},2019-04-19 17:37:55,2019-04-06,True
1122,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-23 07:30:23,2019-04-22,True
409,3,{},2019-04-01 02:51:17,2019-04-26,True
2810,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-27 22:53:31,2019-04-05,True
931,2,{},2019-03-31 09:43:51,2019-03-29,True
4826,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-21 03:22:15,2019-04-19,True
2492,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-07 09:32:09,2019-04-18,True
3151,1,{},2019-04-14 11:59:16,2019-04-10,True
6221,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-08 08:35:33,2019-04-03,True
6892,1,{},2019-04-16 20:54:48,2019-04-15,True
9965,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-03-30 12:08:38,2019-04-24,True
1468,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-16 10:52:24,2019-04-16,True
2095,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-26 08:00:39,2019-03-29,True
2028,3,{},2019-04-09 09:39:07,2019-04-12,True
6167,3,{},2019-04-25 15:16:54,2019-04-09,True
1349,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-19 15:45:33,2019-04-25,True
5384,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-03-30 00:54:20,2019-04-04,True
9312,1,{},2019-04-09 02:15:53,2019-04-23,True
621,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-05 06:05:57,2019-04-02,True
8849,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-06 23:10:31,2019-04-05,True
6378,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-23 12:16:09,2019-04-04,True
408,2,{},2019-04-16 10:31:54,2019-04-13,True
1474,1,{},2019-04-16 14:36:50,2019-04-22,True
9524,2,{},2019-04-18 13:09:07,2019-03-29,True
5167,2,{},2019-04-02 13:57:37,2019-03-29,True
8340,1,{},2019-04-27 12:19:14,2019-04-20,True
4497,2,{},2019-03-31 15:09:43,2019-04-19,True
7745,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-03 06:04:16,2019-04-03,True
7181,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-24 07:29:56,2019-04-19,True
3881,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-07 19:49:05,2019-04-10,True
8141,1,{},2019-04-24 19:55:19,2019-04-01,True
637,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-03 22:16:51,2019-04-23,True
5047,1,{},2019-04-13 19:38:16,2019-04-26,True
6402,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-09 19:38:51,2019-04-26,True
2003,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-06 11:36:27,2019-04-20,True
8696,3,{},2019-04-18 13:38:51,2019-04-10,True
1567,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-06 20:37:56,2019-04-04,True
4665,1,{},2019-04-26 17:35:52,2019-04-04,True
4298,3,{},2019-04-04 17:59:14,2019-04-18,True
5097,1,{},2019-04-23 20:10:32,2019-04-06,True
5249,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-23 16:59:08,2019-04-15,True
6678,3,{},2019-04-10 09:40:25,2019-04-25,True
2377,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-17 19:12:12,2019-04-23,True
2824,3,{},2019-04-09 03:20:45,2019-04-22,True
2237,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-03-30 00:17:09,2019-04-02,True
2824,3,{},2019-04-19 18:19:03,2019-04-07,True
5700,2,{},2019-04-27 18:59:42,2019-04-11,True
5932,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-15 15:24:15,2019-03-30,True
6332,2,{},2019-04-07 15:19:06,2019-04-25,True
2532,2,{},2019-04-23 22:32:10,2019-04-21,True
5164,1,{},2019-04-18 03:21:47,2019-04-11,True
7878,2,{},2019-04-14 04:44:58,2019-04-03,True
297,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-21 03:18:21,2019-04-20,True
7663,2,{},2019-04-15 18:01:59,2019-04-12,True
6205,1,{},2019-03-31 20:43:53,2019-04-11,True
9113,1,{},2019-04-27 13:44:03,2019-04-01,True
2941,2,{},2019-03-31 12:34:50,2019-04-15,True
2364,1,{},2019-04-02 09:06:42,2019-04-02,True
1600,1,{},2019-03-31 13:40:05,2019-04-07,True
4024,3,{},2019-04-22 14:32:54,2019-03-29,True
8992,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-02 10:19:14,2019-04-05,True
8779,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-03 22:43:35,2019-04-25,True
9272,1,{},2019-04-28 13:19:22,2019-04-20,True
6360,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-02 18:51:18,2019-04-20,True
4726,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-28 00:23:51,2019-03-31,True
9997,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-14 06:18:12,2019-04-17,True
3598,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-03-31 14:07:00,2019-04-24,True
1106,3,{},2019-04-11 12:29:12,2019-04-08,True
4878,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-26 06:25:26,2019-04-04,True
5594,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-12 03:25:07,2019-04-19,True
841,2,{},2019-04-18 00:58:30,2019-04-06,True
7338,3,{},2019-04-13 16:01:16,2019-04-15,True
3421,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-15 04:18:07,2019-04-13,True
8459,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-08 17:29:38,2019-04-19,True
7977,3,{},2019-04-21 04:08:09,2019-03-29,True
5501,3,{},2019-04-01 15:35:59,2019-04-14,True
4938,3,{},2019-04-15 10:59:05,2019-04-18,True
509,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-07 13:12:33,2019-04-11,True
2628,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-06 06:06:21,2019-04-25,True
7736,3,{},2019-04-11 00:46:14,2019-04-24,True
1983,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-15 09:24:43,2019-04-11,True
4756,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-02 16:21:17,2019-04-26,True
6374,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-19 19:44:02,2019-04-19,True
917,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-28 02:29:43,2019-03-29,True
5901,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-14 11:36:01,2019-04-16,True
7165,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-21 02:21:43,2019-04-16,True
9743,1,{},2019-04-18 23:12:41,2019-04-18,True
7044,2,{},2019-04-13 02:51:09,2019-04-09,True
5418,3,{},2019-04-28 12:00:50,2019-04-13,True
2372,2,{},2019-04-19 17:15:44,2019-04-16,True
874,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-21 02:32:54,2019-04-21,True
7953,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-27 01:20:52,2019-04-22,True
7970,1,{},2019-04-11 19:56:44,2019-04-15,True
1538,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-03-31 12:54:52,2019-04-14,True
6632,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-09 09:17:04,2019-04-01,True
4556,3,{},2019-04-12 18:17:36,2019-03-31,True
1765,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-14 12:50:05,2019-04-20,True
4245,3,{},2019-04-22 10:35:20,2019-04-07,True
1693,2,{},2019-03-30 10:33:20,2019-04-17,True
9786,3,{},2019-04-18 21:13:44,2019-04-19,True
282,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-20 17:20:39,2019-04-05,True
2145,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-08 01:07:40,2019-04-12,True
7960,2,{},2019-04-02 00:00:30,2019-04-11,True
8180,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-24 15:49:12,2019-04-21,True
2082,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-25 13:29:01,2019-04-19,True
2684,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-03-30 23:40:17,2019-04-13,True
663,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-13 21:36:44,2019-04-10,True
423,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-16 02:12:58,2019-04-24,True
1524,3,{},2019-03-30 09:45:54,2019-04-16,True
2761,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-27 23:05:30,2019-03-31,True
430,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-15 10:43:08,2019-04-02,True
7361,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-09 17:14:01,2019-04-03,True
1768,1,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-09 13:51:05,2019-04-03,True
4926,3,{},2019-04-14 02:26:58,2019-04-09,True
2234,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-21 21:26:01,2019-04-03,True
4371,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-04 06:08:39,2019-04-17,True
269,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-01 04:50:29,2019-04-18,True
2847,3,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-18 01:30:20,2019-04-22,True
2167,2,"{""can_grant"": ""yes"",""can_revoke"": ""yes""}",2019-04-15 23:57:40,2019-04-24,True
